text,label
幫我解讀臺灣桃園地方法院 115 年度聲字第 2217 號刑事裁定這份裁判書,JUDGMENT
非公務員因職務或業務知悉或持有第一項之文書、圖畫、消息或物品，而洩漏或交付之的刑責規定為何？實際案件法院都判多重？,MIXED
告訴乃論之罪有哪幾種情形？,LEGAL
找出竊盜相關的裁判書給我,JUDGMENT
意圖侮辱中華民國，而公然損壞、除去或污辱中華民國之國徽、國旗，法律規定和法院見解兩方面都請說明,MIXED
在哪些情況下，不能未遂不予適用？,LEGAL
臺灣南投地方法院 115 年度投交簡字第 253 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
一事不再理怎麼認定？請結合實際裁判說明,MIXED
牽連犯有哪幾種情形？,LEGAL
列出幾件毒品危害防制條例的判決供我研究,JUDGMENT
假釋付保護管束適用哪些法條？相關裁判的結果如何？,MIXED
刑法第106條所定的刑罰為何？,LEGAL
把臺灣桃園地方法院 113 年度簡上字第 220 號民事判決的判斷過程整理成重點,JUDGMENT
緊急避難怎麼認定？請結合實際裁判說明,MIXED
正當防衛在台灣刑法中如何規定？,LEGAL
找出聲請定其應執行刑相關的裁判書給我,JUDGMENT
想了解妨害婚姻及家庭罪的法律要件，以及法院在個案中的認定標準,MIXED
請問根據台灣的法律規範，告訴乃論之罪的要件是什麼？,LEGAL
臺灣雲林地方法院 115 年度聲字第 611 號刑事裁定的當事人各自主張什麼？,JUDGMENT
想了解贓物罪的法律要件，以及法院在個案中的認定標準,MIXED
台灣刑法中的妨害秘密罪是如何規定的？,LEGAL
臺灣士林地方法院 115 年度訴字第 552 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
臺灣桃園地方法院 115 年度附民字第 1106 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
若有人藏匿犯人或依法逮捕、拘禁之脫逃人或使之隱避，可能會面臨的最重刑責是什麼？,LEGAL
臺灣高等法院 高雄分院 115 年度上易字第 156 號刑事判決的裁判理由請幫我摘要,JUDGMENT
臺灣彰化地方法院 115 年度交易字第 415 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
請問刑法第226條的適用要件是什麼？,LEGAL
近期個人資料保護法等的裁判有什麼特徵？,JUDGMENT
竊盜罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
請問刑法第334-1條的適用要件是什麼？,LEGAL
把臺灣士林地方法院 115 年度聲字第 761 號刑事裁定的判斷過程整理成重點,JUDGMENT
關於過失致死，法條依據與判決先例都幫我整理,MIXED
如果一個人在台灣被判定犯有某項罪行，但該行為在犯罪發生地並未被明確定罪，台灣的法律機構對此有何規定？,LEGAL
列出幾件聲請停止羈押的判決供我研究,JUDGMENT
刑法第116條的規定是什麼？臺灣桃園地方法院 115 年度重訴字第 38 號刑事裁定是如何適用這條的？,MIXED
追訴權時效在台灣刑法中如何規定？,LEGAL
損害賠償類型的案件量刑實務為何？,JUDGMENT
刑法第235條的規定是什麼？臺灣高等法院 高雄分院 115 年度交上訴字第 33 號刑事判決是如何適用這條的？,MIXED
台灣法律對不能未遂的認定標準為何？,LEGAL
臺灣桃園地方法院 114 年度重訴字第 369 號民事判決是基於什麼理由做出這個決定的？,JUDGMENT
關於定應執行刑，法條依據與判決先例都幫我整理,MIXED
自首減刑在台灣刑法中如何規定？,LEGAL
銀行法等的案件實務上法院怎麼認定？,JUDGMENT
刑法第143條的規定是什麼？臺灣臺南地方法院 115 年度易字第 1673 號刑事判決是如何適用這條的？,MIXED
違反刑法第76條會有什麼法律後果？,LEGAL
臺灣新竹地方法院 115 年度竹簡字第 298 號刑事判決的爭點與結論分別是什麼？,JUDGMENT
罪刑法定原則怎麼認定？請結合實際裁判說明,MIXED
根據台灣法律，足以生損害於中華民國應如何處罰？,LEGAL
幫我解讀臺灣桃園地方法院 115 年度撤緩更一字第 3 號刑事裁定這份裁判書,JUDGMENT
意圖供行使之用，而製造違背定程之度量衡，或變更度量衡之定程的刑責規定為何？實際案件法院都判多重？,MIXED
侮辱國旗被認定有害國家安全及國家生存時，台灣法律是如何規範這類行為？,LEGAL
臺灣臺南地方法院 115 年度訴字第 2594 號刑事判決的裁判結果為何？,JUDGMENT
妨害秩序罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
撤回告訴的法律效果是什麼？,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 498 號刑事判決的當事人各自主張什麼？,JUDGMENT
想了解搶奪強盜及海盜罪的法律要件，以及法院在個案中的認定標準,MIXED
台灣刑法第348-1條在規範什麼行為？,LEGAL
把臺灣臺北地方法院 115 年度聲字第 1659 號刑事裁定的判斷過程整理成重點,JUDGMENT
臺灣臺南地方法院 115 年度訴字第 344 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
在哪些情況下，幫助犯不予適用？,LEGAL
臺灣桃園地方法院 115 年度審交訴字第 53 號刑事裁定的當事人各自主張什麼？,JUDGMENT
意圖破壞國體，竊據國土，或以非法之方法變更國憲，顛覆政府，而以強暴或脅迫著手實行，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
繼續犯有哪幾種情形？,LEGAL
臺灣士林地方法院 115 年度訴字第 573 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
無故開拆或隱匿他人之封緘信函、文書或圖畫的刑責規定為何？實際案件法院都判多重？,MIXED
根據台灣法律，公然冒用公務員服飾、徽章或官銜應如何處罰？,LEGAL
臺灣新竹地方法院對於傷害等的裁判結果通常如何？,JUDGMENT
想了解竊盜罪的法律要件，以及法院在個案中的認定標準,MIXED
若一人在郵務或電報機關執行職務之公務員，開拆或隱匿投寄之郵件或電報，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
請說明臺灣高等法院 臺中分院 115 年度聲字第 990 號刑事裁定的裁判內容,JUDGMENT
以臺灣桃園地方法院 115 年度壢交簡字第 489 號刑事判決為例，說明賭博罪的要件如何被認定,MIXED
在哪些情況下，中止未遂不予適用？,LEGAL
想知道臺灣臺南地方法院 115 年度訴字第 2334 號刑事判決的主文與理由,JUDGMENT
關於違反性侵害犯罪防治法，法條依據與判決先例都幫我整理,MIXED
若一人對他人公開陳列、販賣之飲食物品或其他物品滲入、添加或塗抹毒物或其他有害人體健康之物質，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
有沒有竊盜的裁判可以參考？,JUDGMENT
教唆犯的法律規定是什麼？實務裁判怎麼操作？,MIXED
之一 沒收在台灣刑法下如何論罪？,LEGAL
近期沒入保證金的裁判有什麼特徵？,JUDGMENT
意圖抬高交易價格，囤積下列物品之一，無正當理由不應市銷售的刑責規定為何？實際案件法院都判多重？,MIXED
對於壇廟、寺觀、教堂、墳墓或公眾紀念處所公然侮辱，這樣的行為在法律上如何認定？,LEGAL
臺灣臺南地方法院審理請求損害賠償案件的裁判有哪些？,JUDGMENT
通謀外國或其派遣之人，意圖使該國或他國對於中華民國開戰端，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
台灣法律如何界定「投棄、放流、排出、放逸或以他法使毒物或其他有害健康之物污染空氣、土壤、河川或其他水體」這種行為？,LEGAL
幫我解讀臺灣新竹地方法院 115 年度易字第 942 號刑事判決這份裁判書,JUDGMENT
臺灣桃園地方法院 114 年度交易字第 468 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
根據台灣法律，褻瀆祀典及侵害墳墓屍體罪的構成要件是什麼？,LEGAL
臺灣彰化地方法院 115 年度聲字第 883 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
阻卻違法事由怎麼認定？請結合實際裁判說明,MIXED
犯刑事責任可能面臨的刑責為何？,LEGAL
臺灣臺北地方法院 115 年度訴字第 706 號刑事裁定後續有沒有救濟程序？,JUDGMENT
毀棄、損壞或隱匿公務員職務上掌管或委託第三人掌管之文書、圖畫、物品，或致令不堪用，法律規定和法院見解兩方面都請說明,MIXED
台灣施行刑罰後對於外國罪犯有哪些後續措施？,LEGAL
臺灣高等法院 高雄分院 115 年度聲字第 673 號刑事裁定的當事人各自主張什麼？,JUDGMENT
數罪併罰怎麼認定？請結合實際裁判說明,MIXED
限制責任能力有哪幾種情形？,LEGAL
臺灣橋頭地方法院 114 年度訴字第 1089 號刑事裁定後續有沒有救濟程序？,JUDGMENT
以臺灣嘉義地方法院 115 年度嘉交簡字第 511 號刑事判決為例，說明妨害電腦使用罪的要件如何被認定,MIXED
如果發現棄屍行為，台灣法律是如何規範的？,LEGAL
臺灣嘉義地方法院審理竊盜案件的裁判有哪些？,JUDGMENT
墮胎罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
刑法第160條與第28條的規定有何不同？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 534 號刑事裁定後續有沒有救濟程序？,JUDGMENT
因過失致炸藥、棉花藥、雷汞或其他相類之爆裂物爆炸而生公共危險，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
刑法第45條所定的刑罰為何？,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 697 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
侵權行為損害賠償適用哪些法條？相關裁判的結果如何？,MIXED
台灣法律對中止未遂的認定標準為何？,LEGAL
臺灣桃園地方法院 115 年度審訴字第 1788 號民事裁定的爭點與結論分別是什麼？,JUDGMENT
想了解妨害性自主罪的法律要件，以及法院在個案中的認定標準,MIXED
請問根據台灣的法律規範，教唆犯的要件是什麼？,LEGAL
幫我解讀臺灣桃園地方法院 115 年度桃交簡字第 942 號刑事判決這份裁判書,JUDGMENT
意圖供人觀覽，公然為猥褻之行為，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
請問根據台灣的法律規範，限制責任能力的要件是什麼？,LEGAL
想知道臺灣桃園地方法院 115 年度壢簡字第 1182 號刑事判決的主文與理由,JUDGMENT
臺灣苗栗地方法院 115 年度苗交簡字第 361 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
刑法第58條的規定內容是什麼？,LEGAL
臺灣嘉義地方法院 115 年度嘉簡字第 574 號刑事判決的裁判結果為何？,JUDGMENT
臺灣士林地方法院 115 年度易字第 36 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
在哪些情況下，緩刑宣告不予適用？,LEGAL
臺灣高雄地方法院 115 年度審易緝字第 33 號刑事裁定的裁判理由請幫我摘要,JUDGMENT
以臺灣高等法院 臺南分院 115 年度聲保字第 698 號刑事裁定為例，說明未遂犯的要件如何被認定,MIXED
什麼樣的行為會被認定為贓物罪？,LEGAL
臺灣桃園地方法院 114 年度易字第 1604 號刑事裁定的當事人各自主張什麼？,JUDGMENT
意圖供行使之用，而偽造、變造信用卡、金融卡、儲值卡或其他相類作為簽帳、提款、轉帳或支付工具之電磁紀錄物，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
犯脫逃罪可能面臨的刑責為何？,LEGAL
臺灣高等法院 臺中分院 115 年度聲再字第 122 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
褫奪公權的法律規定是什麼？實務裁判怎麼操作？,MIXED
根據台灣法律，墮胎罪的構成要件是什麼？,LEGAL
幫我解讀臺灣高等法院 115 年度國審抗字第 24 號刑事裁定這份裁判書,JUDGMENT
關於公共危險，法條依據與判決先例都幫我整理,MIXED
若被害人因為遭到毆打導致重傷不治身亡，犯罪行為人可能會面臨哪些法律責任？,LEGAL
找出公共危險相關的裁判書給我,JUDGMENT
以臺灣高雄地方法院 115 年度訴字第 480 號刑事裁定為例，說明法例的要件如何被認定,MIXED
聲請提審是否以「非法逮捕拘禁」為前提？,LEGAL
請說明臺灣新北地方法院 115 年度金訴字第 428 號刑事裁定的裁判內容,JUDGMENT
從新從輕原則的法律規定是什麼？實務裁判怎麼操作？,MIXED
請問根據台灣的法律規範，緩刑宣告的要件是什麼？,LEGAL
把臺灣桃園地方法院 115 年度聲字第 2332 號刑事裁定的判斷過程整理成重點,JUDGMENT
以臺灣苗栗地方法院 115 年度聲自字第 7 號刑事裁定為例，說明脫逃罪的要件如何被認定,MIXED
什麼是接續犯？,LEGAL
臺灣高等法院 115 年度審上訴字第 2769 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
刑法第319-4條的規定是什麼？臺灣臺北地方法院 115 年度交易字第 221 號刑事判決是如何適用這條的？,MIXED
台灣刑法中的之一 妨害性隱私及不實性影像罪是如何規定的？,LEGAL
臺灣嘉義地方法院 115 年度嘉交簡字第 511 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
加重詐欺等在法律上如何規範？從裁判看實務見解是否一致？,MIXED
台灣刑法第79-1條在規範什麼行為？,LEGAL
找出違反洗錢防制法等相關的裁判書給我,JUDGMENT
公務員對於職務上知悉或持有前條第一項之文書、圖畫、消息或物品，因過失而洩漏或交付，法律規定和法院見解兩方面都請說明,MIXED
「人身自由剝奪」與「人身自由限制」二者區別之界限為何？人身自由受限制者得否聲請提審救濟？,LEGAL
臺灣士林地方法院 115 年度審簡字第 550 號刑事判決的裁判結果為何？,JUDGMENT
洗錢防制法等適用哪些法條？相關裁判的結果如何？,MIXED
刑法第114條與第363條的規定有何不同？,LEGAL
臺灣桃園地方法院 115 年度簡字第 637 號刑事判決的當事人各自主張什麼？,JUDGMENT
刑法第136條的規定是什麼？臺灣新北地方法院 115 年度金訴字第 976 號刑事裁定是如何適用這條的？,MIXED
刑屬於告訴乃論之罪嗎？,LEGAL
近期聲請定其應執行刑的裁判有什麼特徵？,JUDGMENT
刑法第65條的規定是什麼？臺灣高等法院 臺南分院 115 年度聲保字第 695 號刑事裁定是如何適用這條的？,MIXED
112年6月21日總統公布修正刑事訴訟法第376條，修法後原得上訴於第三審之案件，應如何處理？,LEGAL
違反家庭暴力防治法類型的案件量刑實務為何？,JUDGMENT
妨害投票罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
想像競合有哪幾種情形？,LEGAL
列出幾件聲請假釋期中交付保護管束的判決供我研究,JUDGMENT
偽證及誣告罪的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
什麼是限制責任能力？,LEGAL
臺灣士林地方法院審理毒品危害防制條例案件的裁判有哪些？,JUDGMENT
聲請具保停止羈押適用哪些法條？相關裁判的結果如何？,MIXED
竊盜罪的最高處罰是什麼？,LEGAL
想知道智慧財產及商業法院 112 年度刑智上訴字第 3 號刑事判決的主文與理由,JUDGMENT
決潰隄防、破壞水閘或損壞自來水池，致生公共危險，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
外患罪是否有加重處罰的規定？,LEGAL
臺灣桃園地方法院 115 年度訴字第 1246 號刑事裁定這件案子法院認定了什麼事實？,JUDGMENT
臺灣南投地方法院 114 年度金訴字第 813 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
台灣刑法第144條在規範什麼行為？,LEGAL
請說明臺灣嘉義地方法院 115 年度交易字第 332 號刑事判決的裁判內容,JUDGMENT
以臺灣雲林地方法院 115 年度簡字第 132 號刑事判決為例，說明之二 易刑的要件如何被認定,MIXED
阻卻責任事由的法律效果是什麼？,LEGAL
請說明臺灣高等法院 115 年度上訴字第 227 號刑事裁定的裁判內容,JUDGMENT
決水浸害現供人使用之住宅或現有人所在之建築物、礦坑或火車、電車，法律規定和法院見解兩方面都請說明,MIXED
製造嗎啡、高根、海洛因或其化合質料的行為被定罪後，可能面臨的最高刑罰是什麼？,LEGAL
臺灣新北地方法院 115 年度聲字第 2842 號刑事裁定的爭點與結論分別是什麼？,JUDGMENT
刑法第133條的規定是什麼？臺灣士林地方法院 115 年度附民緝字第 33 號刑事判決是如何適用這條的？,MIXED
若因決潰隄防、破壞水閘或損壞自來水池，致生公共危險被起訴，可能面臨的有期徒刑範圍為何？,LEGAL
臺灣新竹地方法院 115 年度交附民字第 188 號刑事裁定的當事人各自主張什麼？,JUDGMENT
偽造文書等適用哪些法條？相關裁判的結果如何？,MIXED
"在台灣, 如果食品的標示虛偽不實, 法律規定的罰款範圍是多少?",LEGAL
臺灣新竹地方法院 113 年度易字第 404 號刑事判決的裁判結果為何？,JUDGMENT
臺灣高等法院 臺中分院 115 年度上訴字第 543 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
刑法第242條所定的刑罰為何？,LEGAL
最高法院 115 年度台上字第 3054 號刑事判決的裁判理由請幫我摘要,JUDGMENT
定應執行刑的法律規定是什麼？實務裁判怎麼操作？,MIXED
若一人因過失致3人以上於死，台灣法律規定可處以最高多少年有期徒刑？,LEGAL
請說明臺灣桃園地方法院 115 年度聲字第 1848 號刑事裁定的裁判內容,JUDGMENT
正當防衛怎麼認定？請結合實際裁判說明,MIXED
刑法第307條所定的刑罰為何？,LEGAL
臺灣臺北地方法院 115 年度審易字第 1716 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
詐欺背信及重利罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
公務員或曾任公務員之人，無故洩漏因職務知悉或持有他人之工商秘密，這樣的行為在法律上如何認定？,LEGAL
臺灣臺中地方法院 114 年度金訴字第 4623 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
之一  妨害風化罪的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
違反刑法第211條會有什麼法律後果？,LEGAL
臺灣士林地方法院 115 年度附民緝字第 33 號刑事判決這件案子法院認定了什麼事實？,JUDGMENT
想了解累犯的法律要件，以及法院在個案中的認定標準,MIXED
在台灣行使偽造、變造的新台幣，最低可以被判多少年的有期徒刑？,LEGAL
臺灣新竹地方法院 115 年度訴緝字第 24 號刑事判決的裁判結果為何？,JUDGMENT
數罪併罰的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
之一 藐視國會罪是否有加重處罰的規定？,LEGAL
臺灣士林地方法院 115 年度易字第 128 號刑事判決的當事人各自主張什麼？,JUDGMENT
對於十四歲以上未滿十六歲之男女為猥褻之行為，法律規定和法院見解兩方面都請說明,MIXED
偽造新台幣的最重刑罰是什麼？,LEGAL
臺灣臺中地方法院 115 年度審易字第 961 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
以臺灣桃園地方法院 114 年度審易字第 3008 號刑事判決為例，說明之一 妨害性隱私及不實性影像罪的要件如何被認定,MIXED
妨害秘密罪的最高處罰是什麼？,LEGAL
請說明臺灣高等法院 臺南分院 115 年度聲保字第 693 號刑事裁定的裁判內容,JUDGMENT
想了解公共危險罪的法律要件，以及法院在個案中的認定標準,MIXED
犯罪者在法院裁判前主動表示願意接受裁判，此行為在台灣法律中稱之為什麼？,LEGAL
臺灣高等法院 臺中分院 115 年度交上訴字第 62 號刑事判決的當事人各自主張什麼？,JUDGMENT
臺灣高等法院 臺中分院 115 年度聲字第 915 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
妨害秩序罪與相近罪名要如何區別？,LEGAL
臺灣南投地方法院審理違反毒品危害防制條例案件的裁判有哪些？,JUDGMENT
乘他人急迫、輕率、無經驗或難以求助之處境，貸以金錢或其他物品，而取得與原本顯不相當之重利，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
在哪些情況下，牽連犯不予適用？,LEGAL
臺灣彰化地方法院 115 年度簡字第 1814 號刑事判決的裁判結果為何？,JUDGMENT
以臺灣臺中地方法院 115 年度中交簡字第 805 號刑事判決為例，說明公共危險罪的要件如何被認定,MIXED
台灣法律對自首減刑的認定標準為何？,LEGAL
臺灣新竹地方法院審理洗錢防制法等案件的裁判有哪些？,JUDGMENT
臺灣南投地方法院 115 年度訴字第 96 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
在台灣，決水浸害前二條以外之他人所有物，致生公共危險的法定刑範圍是多少？,LEGAL
聲請發還扣押物的案件實務上法院怎麼認定？,JUDGMENT
以臺灣桃園地方法院 115 年度壢交簡字第 747 號刑事判決為例，說明墮胎罪的要件如何被認定,MIXED
在台灣，因過失致前項之人脫逃會受到什麼樣的法律處罰？,LEGAL
聲明異議案件中法院常見的處理方式是什麼？,JUDGMENT
有執行刑罰職務之公務員，違法執行或不執行刑罰，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
妨害農工商罪的追訴權時效是多久？,LEGAL
近期定應執行刑的裁判有什麼特徵？,JUDGMENT
家庭暴力防治法之傷害適用哪些法條？相關裁判的結果如何？,MIXED
台灣刑法第213條在規範什麼行為？,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 374 號刑事判決的裁判理由請幫我摘要,JUDGMENT
對於男女利用其精神、身體障礙、心智缺陷或其他相類之情形，不能或不知抗拒而為性交，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
撤回告訴有哪幾種情形？,LEGAL
把臺灣高等法院 115 年度聲再字第 140 號刑事裁定的判斷過程整理成重點,JUDGMENT
追訴權時效怎麼認定？請結合實際裁判說明,MIXED
有投票權之人，要求、期約或收受賄賂或其他不正利益，而許以不行使其投票權或為一定之行使的行為，其刑事責任包括哪些處罰？,LEGAL
近期聲請發還保證金的裁判有什麼特徵？,JUDGMENT
臺灣桃園地方法院 115 年度審簡字第 532 號刑事判決引用了哪些條文？那些條文的要件是什麼？,MIXED
公然冒用公務員服飾、徽章或官銜，依台灣法律最高可被判處多少年的有期徒刑？,LEGAL
幫我解讀臺灣士林地方法院 115 年度訴字第 634 號刑事判決這份裁判書,JUDGMENT
關於洗錢防制法等，法條依據與判決先例都幫我整理,MIXED
請問根據台灣的法律規範，阻卻違法事由的要件是什麼？,LEGAL
侵權行為損害賠償(交通)類型的案件量刑實務為何？,JUDGMENT
未指定犯人，而向該管公務員誣告犯罪，法律規定和法院見解兩方面都請說明,MIXED
刑法第183條與第287條的規定有何不同？,LEGAL
臺灣桃園地方法院 114 年度重訴字第 140 號刑事裁定的爭點與結論分別是什麼？,JUDGMENT
假釋中付保護管束在法律上如何規範？從裁判看實務見解是否一致？,MIXED
什麼樣的行為會被認定為恐嚇及擄人勒贖罪？,LEGAL
假釋付保護管束案件中法院常見的處理方式是什麼？,JUDGMENT
受政府之委任，處理對於外國政府之事務，而違背其委任，致生損害於中華民國的刑責規定為何？實際案件法院都判多重？,MIXED
台灣法律如何界定墮胎罪？,LEGAL
虛報進口貨物類型的案件量刑實務為何？,JUDGMENT
未受允准，招集軍隊，發給軍需或率帶軍隊，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
搶奪強盜及海盜罪在台灣刑法下如何論罪？,LEGAL
臺灣臺南地方法院 115 年度簡字第 2631 號刑事判決是基於什麼理由做出這個決定的？,JUDGMENT
想了解內亂罪的法律要件，以及法院在個案中的認定標準,MIXED
刑法第148條的規定內容是什麼？,LEGAL
臺灣高等法院對於毒品危害防制條例等的裁判結果通常如何？,JUDGMENT
想了解傷害罪的法律要件，以及法院在個案中的認定標準,MIXED
若竊盜行為是針對不動產，其可能被構成的罪名與刑罰是否與竊取動產相同？,LEGAL
臺灣彰化地方法院對於竊盜的裁判結果通常如何？,JUDGMENT
煽惑軍人不執行職務，或不守紀律，或逃叛，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
刑法的域外效力在台灣刑法中如何規定？,LEGAL
組織犯罪防制條例等的案件實務上法院怎麼認定？,JUDGMENT
竊盜在法律上如何規範？從裁判看實務見解是否一致？,MIXED
台灣法律如何界定妨害公務罪？,LEGAL
請說明臺灣屏東地方法院 115 年度聲字第 744 號刑事裁定的裁判內容,JUDGMENT
略誘未成年人脫離家庭或其他有監督權之人，這觸犯什麼法條？法院實務上又是怎麼判的？,MIXED
未遂犯的法律效果是什麼？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1085 號刑事裁定的裁判結果為何？,JUDGMENT
以臺灣高等法院 臺中分院 115 年度上訴字第 972 號刑事判決為例，說明外患罪的要件如何被認定,MIXED
妨害秘密罪與相近罪名要如何區別？,LEGAL
請說明臺灣桃園地方法院 115 年度桃簡字第 1323 號刑事判決的裁判內容,JUDGMENT
臺灣高雄地方法院 114 年度審附民字第 1225 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
因過失致前項之人脫逃的行為，其刑事責任包括哪些處罰？,LEGAL
臺灣橋頭地方法院審理詐欺案件的裁判有哪些？,JUDGMENT
關於詐欺，法條依據與判決先例都幫我整理,MIXED
什麼是追訴權時效？,LEGAL
近期侵權行為損害賠償的裁判有什麼特徵？,JUDGMENT
幫助犯怎麼認定？請結合實際裁判說明,MIXED
什麼時候可以選任辯護人？,LEGAL
想知道臺灣臺北地方法院 114 年度訴字第 1694 號刑事裁定的主文與理由,JUDGMENT
科技設備監控在法律上如何規範？從裁判看實務見解是否一致？,MIXED
刑法第42-1條所定的刑罰為何？,LEGAL
幫我解讀臺灣高等法院 臺中分院 115 年度上訴字第 386 號刑事裁定這份裁判書,JUDGMENT
聲明異議適用哪些法條？相關裁判的結果如何？,MIXED
在台灣，公共安全事故中，如果是過失致人重傷，根據修正案，將可處以最高多少年的有期徒刑？,LEGAL
定應執行刑的案件實務上法院怎麼認定？,JUDGMENT
加重強盜等適用哪些法條？相關裁判的結果如何？,MIXED
受拘禁的被害人面對強制猥褻行為，加害人在台灣法律上可能面臨哪些罰則？,LEGAL
臺灣臺中地方法院 115 年度金訴字第 648 號刑事裁定的裁判理由請幫我摘要,JUDGMENT
公共危險罪的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
台灣法律如何界定刑之酌科及加減？,LEGAL
把臺灣臺南地方法院 115 年度交簡字第 2411 號刑事判決的判斷過程整理成重點,JUDGMENT
以臺灣臺南地方法院 115 年度聲保字第 154 號刑事裁定為例，說明偽造貨幣罪的要件如何被認定,MIXED
請問刑法第188條的適用要件是什麼？,LEGAL
臺灣士林地方法院審理過失傷害案件的裁判有哪些？,JUDGMENT
臺灣高等法院 115 年度聲字第 1891 號刑事裁定引用了哪些條文？那些條文的要件是什麼？,MIXED
台灣刑法中的鴉片罪是如何規定的？,LEGAL
洗錢防制法類型的案件量刑實務為何？,JUDGMENT
業務侵占適用哪些法條？相關裁判的結果如何？,MIXED
什麼樣的行為會被認定為之二 易刑？,LEGAL
過失傷害案件中法院常見的處理方式是什麼？,JUDGMENT
關於加重詐欺等，法條依據與判決先例都幫我整理,MIXED
使用偽造新臺幣購買商品，該行為被發現後會如何處理？,LEGAL
臺灣高等法院 115 年度聲再字第 218 號刑事裁定中法院採用了什麼法律見解？,JUDGMENT
阻卻責任事由怎麼認定？請結合實際裁判說明,MIXED
刑法第27條與第346條的規定有何不同？,LEGAL
臺灣桃園地方法院對於定應執行之刑的裁判結果通常如何？,JUDGMENT
脫逃罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
對於抗告法院就聲請提審駁回之裁定，可否再抗告？,LEGAL
幫我解讀臺灣南投地方法院 115 年度投交簡字第 246 號刑事判決這份裁判書,JUDGMENT
法例的法定刑與實際量刑有落差嗎？舉裁判說明,MIXED
犯刑之酌科及加減可能面臨的刑責為何？,LEGAL
竊盜等類型的案件量刑實務為何？,JUDGMENT
賭博適用哪些法條？相關裁判的結果如何？,MIXED
若一人因為另一人的教唆或幫助而試圖自殺但未遂，幫助者將被依據什麼罪名起訴？,LEGAL
加重詐欺等類型的案件量刑實務為何？,JUDGMENT
意圖供製造鴉片、嗎啡之用而販賣或運輸罌粟種子的刑責規定為何？實際案件法院都判多重？,MIXED
偽造文書印文罪的追訴權時效是多久？,LEGAL
想知道臺灣高等法院 115 年度上訴字第 1249 號刑事判決的主文與理由,JUDGMENT
妨害名譽及信用罪的構成要件是什麼？有沒有裁判可以佐證？,MIXED
告訴人如不服檢察官之不起訴處分或緩起訴處分之救濟方式,LEGAL
近期違反洗錢防制法等的裁判有什麼特徵？,JUDGMENT
公共危險適用哪些法條？相關裁判的結果如何？,MIXED
初犯外患罪在台灣法律上有無減輕的可能？,LEGAL
臺灣桃園地方法院 115 年度桃交簡字第 1031 號刑事判決的裁判理由請幫我摘要,JUDGMENT
