text,label
公共危險罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
臺灣高等法院 115 年度抗字第 1327 號刑事裁定為什麼會這樣判？,JUDGMENT
過失傷害的裁判實務上多嗎？拜託了,JUDGMENT
刑之酌科及加減的要件是什麼？臺灣桃園地方法院 115 年度簡字第 604 號刑事裁定是這樣認定的嗎？,MIXED
麻煩解答：妨害秘密罪告訴期間過了還能告嗎？,LEGAL
妨害自由罪在法律上怎麼定義？感謝解答,LEGAL
最近侵權行為損害賠償的案件都怎麼判？,JUDGMENT
我的照片被拿去做迷因圖，法律規定和法院實務見解都幫我查,MIXED
麻煩解答：外患罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
不好意思想請教，偽造文書印文罪的要件是什麼？臺灣新北地方法院 115 年度聲字第 2131 號刑事裁定是這樣認定的嗎？,MIXED
麻煩解答：臺灣士林地方法院 115 年度審易字第 912 號刑事判決為什麼會這樣判？,JUDGMENT
鄰居半夜施工吵到我報警也沒用，這樣是刑嗎？,LEGAL
不好意思想請教，這份裁判書幫我做摘要,JUDGMENT
公司要我自願離職不給資遣費，提告需要什麼證據？拜託了,LEGAL
我被跟蹤騷擾了好幾個月，追訴期是多久？,LEGAL
有沒有洗錢防制法等判很輕的案例？,JUDGMENT
第172-3條規定的內容，加上實際裁判的運用，一起說明,MIXED
請問臺灣臺南地方法院 115 年度簡字第 2942 號刑事判決這篇裁判的結論是？,JUDGMENT
臺灣新竹地方法院 114 年度訴字第 272 號刑事判決這篇裁判的結論是？,JUDGMENT
關於定應執行刑，法條規定與判決先例幫我整理成重點,MIXED
前男友拿我的私密照威脅我，法律規定和法院實務見解都幫我查？謝謝,MIXED
臺灣高等法院有哪些詐欺等的案子？,JUDGMENT
翻譯一下臺灣桃園地方法院 115 年度壢交簡字第 191 號刑事判決的主文，看不懂,JUDGMENT
幫我看看臺灣士林地方法院 115 年度聲字第 854 號刑事裁定在講什麼,JUDGMENT
第165條條文內容是什麼？,LEGAL
有個問題想問：妨害秩序罪法條怎麼寫？實務裁判怎麼解釋這條？求解,MIXED
犯妨害性自主罪可以易科罰金嗎？,LEGAL
臺灣苗栗地方法院 115 年度訴字第 258 號刑事判決的法律見解可以說明嗎？,JUDGMENT
數罪併罰被起訴後流程大概是怎樣？,LEGAL
急，有陌生人一直傳訊息騷擾我，這樣是假釋嗎？,LEGAL
不好意思想請教，我的照片被拿去做迷因圖，我想知道相關法律規定，還有實際案例的結果,MIXED
第191條是在講什麼的？,LEGAL
我酒後牽機車走路回家被警察攔，這樣是妨害婚姻及家庭罪嗎？,LEGAL
鄰居半夜施工吵到我報警也沒用，這樣是緩刑嗎？謝謝,LEGAL
請問妨害自由罪的要件是什麼？臺灣士林地方法院 115 年度聲字第 991 號刑事裁定是這樣認定的嗎？求解,MIXED
急，有陌生人一直傳訊息騷擾我，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
臺灣高等法院 臺中分院 115 年度聲字第 1190 號刑事裁定判決重點整理,JUDGMENT
我被誣賴偷東西，這樣的案件法條怎麼規定？實務上判賠多少？求解,MIXED
第162條規定的內容，加上實際裁判的運用，一起說明,MIXED
麻煩解答：臺灣臺南地方法院有哪些公共危險的案子？,JUDGMENT
第77條是在講什麼的？,LEGAL
竊盜的裁判實務上多嗎？謝謝,JUDGMENT
不好意思想請教，翻譯一下臺灣高等法院 高雄分院 115 年度聲保字第 376 號刑事裁定的主文，看不懂,JUDGMENT
臺灣高等法院 高雄分院 115 年度聲保字第 378 號刑事裁定的法律見解可以說明嗎？,JUDGMENT
室友一直偷拿我的東西，算未遂犯嗎？有沒有判決可以佐證？,MIXED
有個問題想問：想找臺灣臺南地方法院 115 年度易字第 633 號刑事判決的全文,JUDGMENT
不好意思想請教，臺灣臺中地方法院有哪些詐欺的案子？,JUDGMENT
麻煩解答：外患罪的要件是什麼？臺灣桃園地方法院 114 年度易字第 1478 號刑事判決是這樣認定的嗎？,MIXED
想找臺灣臺南地方法院 115 年度聲字第 1067 號刑事裁定的全文,JUDGMENT
搶奪強盜及海盜罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
刑事責任是什麼意思？,LEGAL
偽造有價證券罪告訴期間過了還能告嗎？,LEGAL
請問判決書裡「羈押」是什麼意思？,JUDGMENT
老闆叫我簽本票才能離職，提告需要什麼證據？,LEGAL
想請問各位，延長監護上訴成功的案例多嗎？,JUDGMENT
公共危險上訴成功的案例多嗎？,JUDGMENT
有個問題想問：瀆職罪初犯會被關嗎？,LEGAL
竊盜上訴成功的案例多嗎？,JUDGMENT
幫我找定應執行之刑相關的判決？,JUDGMENT
臺灣桃園地方法院審理損害賠償的裁判找得到嗎？,JUDGMENT
內亂罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
臺灣嘉義地方法院 115 年度撤緩更一字第 1 號刑事裁定這篇裁判的結論是？,JUDGMENT
第161條是在講什麼的？,LEGAL
幫我看看臺灣高等法院 臺中分院 115 年度聲字第 1072 號刑事裁定在講什麼,JUDGMENT
親戚過世後叔叔把存摺全領走，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
想請問各位，臺灣臺中地方法院 115 年度聲字第 1992 號刑事裁定的法律見解可以說明嗎？,JUDGMENT
麻煩解答：前男友拿我的私密照威脅我，我可以提告嗎？,LEGAL
我被前公司控告洩漏營業秘密，需要負法律責任嗎？,LEGAL
有人用我的照片開假帳號，需要負法律責任嗎？,LEGAL
不好意思想請教，關於傷害，法條規定與判決先例幫我整理成重點,MIXED
想看幾篇妨害自由的裁判書,JUDGMENT
室友一直偷拿我的東西，算之一 妨害性隱私及不實性影像罪嗎？有沒有判決可以佐證？,MIXED
麻煩解答：網拍賣家收錢不出貨，追訴期是多久？,LEGAL
被依第231條移送會怎麼樣？,LEGAL
醫生開刀開錯位置，這犯了什麼法條？法院以前都怎麼判？,MIXED
臺灣桃園地方法院 115 年度訴字第 362 號民事判決這篇裁判的結論是？,JUDGMENT
不好意思想請教，判決書裡「褫奪公權」是什麼意思？,JUDGMENT
有個問題想問：我未成年的弟弟騎車撞到人，法律規定和法院實務見解都幫我查,MIXED
請問有人在社群貼文造謠我們公司，法律規定和法院實務見解都幫我查？,MIXED
臺灣高等法院 115 年度聲字第 1751 號刑事裁定這篇裁判的結論是？,JUDGMENT
法例告訴期間過了還能告嗎？,LEGAL
老闆叫我簽本票才能離職，法律上我有什麼權利？,LEGAL
想問一下，台灣刑法對鴉片罪的處罰重嗎？,LEGAL
我借人十萬元對方失聯了，對方會有什麼刑責？,LEGAL
妨害秩序罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
客戶簽約後拒絕付尾款，算贓物罪嗎？有沒有判決可以佐證？,MIXED
麻煩解答：關於定應執行刑，法條規定與判決先例幫我整理成重點,MIXED
最近假釋付保護管束的案件都怎麼判？,JUDGMENT
想研究妨害農工商罪：條文依據和代表性判決都要,MIXED
臺灣臺南地方法院有哪些違反毒品危害防制條例的案子？,JUDGMENT
有人用我的照片開假帳號，提告需要什麼證據？,LEGAL
有個問題想問：殺人罪的罰金大概多少？,LEGAL
妨害婚姻及家庭罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
麻煩解答：最近過失傷害等的案件都怎麼判？,JUDGMENT
最近洗錢防制法等的案件都怎麼判？求解,JUDGMENT
想問一下，臺灣士林地方法院審理定應執行刑的裁判找得到嗎？,JUDGMENT
台灣刑法對法例的處罰重嗎？,LEGAL
急，刑之酌科及加減法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
想請問各位，想看幾篇損害賠償的裁判書,JUDGMENT
有個問題想問：老闆叫我簽本票才能離職，我想知道相關法律規定，還有實際案例的結果,MIXED
臺灣苗栗地方法院 115 年度苗智簡字第 6 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
臺灣新竹地方法院有哪些公共危險的案子？,JUDGMENT
我被跟蹤騷擾了好幾個月，需要負法律責任嗎？求解,LEGAL
急，我幫朋友作保結果他跑路，法律規定和法院實務見解都幫我查,MIXED
臺灣屏東地方法院 114 年度訴字第 947 號刑事裁定為什麼會這樣判？,JUDGMENT
想問一下，想看幾篇定應執行刑的裁判書？感謝解答,JUDGMENT
客戶簽約後拒絕付尾款，算偽造文書印文罪嗎？有沒有判決可以佐證？,MIXED
臺灣臺南地方法院 115 年度簡字第 2631 號刑事判決的法律見解可以說明嗎？,JUDGMENT
想請問各位，搶奪強盜及海盜罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
第167條條文內容是什麼？,LEGAL
關於加重詐欺等，法條規定與判決先例幫我整理成重點？求解,MIXED
同事偷看我的手機訊息，我可以提告嗎？,LEGAL
外送餐點被鄰居偷走，提告需要什麼證據？,LEGAL
我的機車停在路邊被人騎走，算之一  妨害風化罪嗎？有沒有判決可以佐證？,MIXED
想找臺灣桃園地方法院 115 年度壢簡字第 298 號刑事判決的全文,JUDGMENT
臺灣臺中地方法院審理詐欺等的裁判找得到嗎？,JUDGMENT
最近聲請假釋期中付保護管束的案件都怎麼判？,JUDGMENT
有人在社群貼文造謠我們公司，這樣是妨害秘密罪嗎？,LEGAL
臺灣桃園地方法院 115 年度壢交簡字第 489 號刑事判決為什麼會這樣判？,JUDGMENT
麻煩解答：法例法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
褻瀆祀典及侵害墳墓屍體罪跟外患罪是一樣的嗎？,LEGAL
想問一下，我未成年的弟弟騎車撞到人，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
臺灣高雄地方法院 115 年度審交易字第 495 號刑事裁定的法律見解可以說明嗎？,JUDGMENT
請問我檢舉公司逃漏稅被解僱，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
有個問題想問：何謂保安處分？,LEGAL
外送餐點被鄰居偷走，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
有個問題想問：想看幾篇聲請提審的裁判書,JUDGMENT
臺灣南投地方法院 115 年度訴字第 112 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
前男友拿我的私密照威脅我，對方會有什麼刑責？,LEGAL
詐欺背信及重利罪的要件是什麼？臺灣高等法院 114 年度上易字第 382 號刑事裁定是這樣認定的嗎？,MIXED
臺灣士林地方法院 115 年度單禁沒字第 248 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
不好意思想請教，我被詐騙集團騙了三十萬，算緩刑嗎？有沒有判決可以佐證？,MIXED
犯妨害秘密罪可以易科罰金嗎？,LEGAL
贓物罪初犯會被關嗎？,LEGAL
不好意思想請教，判決書裡「告訴乃論」是什麼意思？,JUDGMENT
親戚過世後叔叔把存摺全領走，這犯了什麼法條？法院以前都怎麼判？謝謝,MIXED
臺灣屏東地方法院 115 年度聲字第 413 號刑事裁定的法律見解可以說明嗎？,JUDGMENT
麻煩解答：妨害性自主罪的罰金大概多少？,LEGAL
公共危險罪的要件是什麼？臺灣士林地方法院 115 年度訴字第 618 號刑事判決是這樣認定的嗎？,MIXED
幫我看看臺灣花蓮地方法院 114 年度原金訴字第 161 號刑事裁定在講什麼？謝謝,JUDGMENT
想請問各位，球場打球被故意肘擊受傷，法律上我有什麼權利？,LEGAL
假釋告訴期間過了還能告嗎？,LEGAL
臺灣高等法院 115 年度毒抗字第 238 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
有沒有妨害自由判很輕的案例？,JUDGMENT
第300條是在講什麼的？,LEGAL
急，竊盜上訴成功的案例多嗎？,JUDGMENT
我在夜市跟人起衝突推了對方一把，需要負法律責任嗎？,LEGAL
犯刑事責任可以易科罰金嗎？,LEGAL
想請問各位，判決書裡「不受理」是什麼意思？,JUDGMENT
妨害婚姻及家庭罪是什麼意思？感謝解答,LEGAL
偽造貨幣罪跟偽造有價證券罪是一樣的嗎？,LEGAL
我開車不小心擦撞到行人，可以要求賠償嗎？依據是什麼？,LEGAL
請問有加重詐欺等被判緩刑的判決嗎？,JUDGMENT
我被誣賴偷東西，這樣算犯罪嗎？謝謝,LEGAL
不好意思想請教，親戚過世後叔叔把存摺全領走，這樣的案件法條怎麼規定？實務上判賠多少？,MIXED
想請問各位，傷害罪告訴期間過了還能告嗎？,LEGAL
房東沒經過我同意進我房間，追訴期是多久？,LEGAL
贓物罪是什麼意思？,LEGAL
不好意思想請教，臺灣苗栗地方法院 115 年度聲自字第 7 號刑事裁定被告最後有罪嗎？,JUDGMENT
第103條規定的內容，加上實際裁判的運用，一起說明,MIXED
請問刑法有外患罪這種罪嗎？規定在哪？,LEGAL
何謂偽造文書印文罪？,LEGAL
我的機車停在路邊被人騎走，我想知道相關法律規定，還有實際案例的結果？拜託了,MIXED
網拍賣家收錢不出貨，算妨害自由罪嗎？有沒有判決可以佐證？,MIXED
刑法有外患罪這種罪嗎？規定在哪？,LEGAL
請問加重詐欺等上訴成功的案例多嗎？,JUDGMENT
有聲請具保停止羈押被判緩刑的判決嗎？,JUDGMENT
想請問各位，臺灣高等法院 臺中分院 115 年度聲字第 1058 號刑事裁定這篇裁判的結論是？,JUDGMENT
想問一下，鄰居半夜施工吵到我報警也沒用，這觸犯哪一條法律？求解,LEGAL
請問鄰居的狗衝出來咬傷我，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
有人在社群貼文造謠我們公司，報警有用嗎？警察會怎麼處理？,LEGAL
幫我找銀行法等相關的判決？,JUDGMENT
想看幾篇聲請定其應執行刑的裁判書？求解,JUDGMENT
第28條和第61條要怎麼分？,LEGAL
第256條是在講什麼的？,LEGAL
刑法有妨害公務罪這種罪嗎？規定在哪？,LEGAL
急，想找臺灣高等法院 臺中分院 115 年度金上訴字第 1012 號刑事判決的全文,JUDGMENT
翻譯一下臺灣士林地方法院 115 年度附民字第 442 號刑事判決的主文，看不懂,JUDGMENT
請問臺灣嘉義地方法院 115 年度聲字第 431 號刑事裁定被告最後有罪嗎？,JUDGMENT
想請問各位，臺灣士林地方法院 115 年度易字第 510 號刑事裁定被告最後有罪嗎？,JUDGMENT
親戚過世後叔叔把存摺全領走，這樣的案件法條怎麼規定？實務上判賠多少？感謝解答,MIXED
我被詐騙集團騙了三十萬，算刑之酌科及加減嗎？有沒有判決可以佐證？,MIXED
第153條規定的內容，加上實際裁判的運用，一起說明？,MIXED
臺灣臺中地方法院有哪些聲請定應執行之刑的案子？,JUDGMENT
臺灣高等法院有哪些違反人口販運法等的案子？,JUDGMENT
未成年犯刑之酌科及加減會怎麼處理？感謝解答,LEGAL
想問一下，搶奪強盜及海盜罪是什麼意思？,LEGAL
臺灣嘉義地方法院 115 年度嘉簡字第 574 號刑事判決這篇裁判的結論是？求解,JUDGMENT
何謂瀆職罪？求解,LEGAL
麻煩解答：想研究搶奪強盜及海盜罪：條文依據和代表性判決都要,MIXED
不好意思想請教，臺灣桃園地方法院 113 年度簡上附民移簡字第 123 號民事判決用了哪些條文？那些條文在規範什麼？,MIXED
請問我開車不小心擦撞到行人，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
有沒有聲請定其應執行刑判很輕的案例？感謝解答,JUDGMENT
刑法有之一  妨害風化罪這種罪嗎？規定在哪？,LEGAL
假釋法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
不好意思想請教，法例是什麼意思？,LEGAL
請問台灣刑法對贓物罪的處罰重嗎？,LEGAL
不好意思想請教，我在停車場被人刮車，法律規定和法院實務見解都幫我查,MIXED
急，損害賠償的裁判實務上多嗎？,JUDGMENT
麻煩解答：脫逃罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
有沒有過失傷害判很輕的案例？,JUDGMENT
想問一下，最近定應執行刑的案件都怎麼判？,JUDGMENT
臺灣桃園地方法院 114 年度訴字第 1584 號刑事裁定判了什麼？,JUDGMENT
被依第192條移送會怎麼樣？,LEGAL
緩刑告訴期間過了還能告嗎？,LEGAL
有個問題想問：臺灣士林地方法院審理定應執行刑的裁判找得到嗎？,JUDGMENT
之一 妨害司法公正罪告訴期間過了還能告嗎？,LEGAL
不好意思想請教，正犯與共犯被起訴後流程大概是怎樣？,LEGAL
偽造度量衡罪的要件是什麼？臺灣嘉義地方法院 115 年度簡上附民移簡字第 10 號民事判決是這樣認定的嗎？,MIXED
臺灣高雄地方法院有哪些聲請假釋期中交付保護管束的案子？,JUDGMENT
臺灣高雄地方法院 114 年度訴字第 999 號刑事裁定為什麼會這樣判？,JUDGMENT
臺灣臺南地方法院 115 年度交簡字第 2528 號刑事判決為什麼會這樣判？,JUDGMENT
翻譯一下臺灣臺南地方法院 115 年度簡字第 3702 號刑事判決的主文，看不懂,JUDGMENT
有個問題想問：犯刑可以易科罰金嗎？,LEGAL
時效的罰金大概多少？,LEGAL
幫我看看臺灣高等法院 115 年度抗字第 1750 號刑事裁定在講什麼,JUDGMENT
有個問題想問：前男友拿我的私密照威脅我，可以要求賠償嗎？依據是什麼？,LEGAL
第135條條文內容是什麼？感謝解答,LEGAL
麻煩解答：台灣刑法對遺棄罪的處罰重嗎？,LEGAL
球場打球被故意肘擊受傷，這觸犯哪一條法律？,LEGAL
臺灣橋頭地方法院 115 年度附民字第 1148 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
麻煩解答：誣告一般法院判下來大概多重？,JUDGMENT
未成年犯內亂罪會怎麼處理？,LEGAL
不好意思想請教，第194條規定的內容，加上實際裁判的運用，一起說明,MIXED
臺灣嘉義地方法院審理公共危險的裁判找得到嗎？,JUDGMENT
不好意思想請教，公共危險罪跟妨害國交罪是一樣的嗎？,LEGAL
急，親戚過世後叔叔把存摺全領走，可以要求賠償嗎？依據是什麼？,LEGAL
有個問題想問：我的機車停在路邊被人騎走，這樣是妨害秩序罪嗎？,LEGAL
不好意思想請教，解讀一下臺灣臺南地方法院 115 年度附民字第 1278 號刑事判決,JUDGMENT
想請問各位，臺灣臺南地方法院有哪些過失傷害的案子？,JUDGMENT
我未成年的弟弟騎車撞到人，算傷害罪嗎？有沒有判決可以佐證？,MIXED
有個問題想問：我撿到手機拿去賣了，報警有用嗎？警察會怎麼處理？,LEGAL
想問一下，判決書裡「易科罰金」是什麼意思？,JUDGMENT
我檢舉公司逃漏稅被解僱，追訴期是多久？謝謝,LEGAL
想問一下，第359條條文內容是什麼？,LEGAL
台灣刑法對妨害性自主罪的處罰重嗎？,LEGAL
幫我看看臺灣高等法院 115 年度聲保字第 1023 號刑事裁定在講什麼,JUDGMENT
第55條條文內容是什麼？,LEGAL
幫我找毒品危害防制條例相關的判決,JUDGMENT
請問妨害秩序罪在法律上怎麼定義？,LEGAL
急，刑之酌科及加減的要件是什麼？臺灣高等法院 臺中分院 115 年度聲字第 1261 號刑事裁定是這樣認定的嗎？,MIXED
最近洗錢防制法等的案件都怎麼判？,JUDGMENT
瀆職罪的要件是什麼？臺灣臺南地方法院 115 年度交易字第 445 號刑事判決是這樣認定的嗎？,MIXED
第70條規定的內容，加上實際裁判的運用，一起說明,MIXED
想問一下，犯偽造貨幣罪可以易科罰金嗎？,LEGAL
鴉片罪的法定刑與實際量刑差多少？舉裁判說明？拜託了,MIXED
減輕或免除扶養義務的裁判實務上多嗎？,JUDGMENT
臺灣臺北地方法院 115 年度審重訴字第 216 號民事裁定這篇裁判的結論是？,JUDGMENT
幫我找竊盜等相關的判決,JUDGMENT
被依第51條移送會怎麼樣？,LEGAL
想看幾篇洗錢防制法的裁判書,JUDGMENT
刑之酌科及加減跟刑事責任是一樣的嗎？,LEGAL
臺灣新竹地方法院 115 年度交易字第 369 號刑事判決的法律見解可以說明嗎？,JUDGMENT
關於毀棄損壞，法條規定與判決先例幫我整理成重點,MIXED
麻煩解答：關於加重強盜，法條規定與判決先例幫我整理成重點,MIXED
保護管束適用什麼法條？從裁判看法院的標準是什麼？,MIXED
想請問各位，犯之二 易刑可以易科罰金嗎？,LEGAL
室友一直偷拿我的東西，我想知道相關法律規定，還有實際案例的結果,MIXED
刑的罰金大概多少？,LEGAL
臺灣士林地方法院 115 年度聲字第 1063 號刑事裁定被告最後有罪嗎？,JUDGMENT
麻煩解答：這個案子歷審結果幫我整理,JUDGMENT
請問搶奪強盜及海盜罪初犯會被關嗎？,LEGAL
臺灣高等法院審理聲請再審的裁判找得到嗎？,JUDGMENT
台灣刑法對傷害罪的處罰重嗎？,LEGAL
藏匿人犯及湮滅證據罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
之一 沒收是什麼意思？,LEGAL
想請問各位，刑之酌科及加減法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
想研究之一 沒收：條文依據和代表性判決都要,MIXED
臺灣士林地方法院 115 年度撤緩字第 61 號刑事裁定這篇裁判的結論是？,JUDGMENT
第75條條文內容是什麼？,LEGAL
臺灣南投地方法院 115 年度投交簡字第 250 號刑事判決判了什麼？,JUDGMENT
臺灣臺南地方法院 115 年度交簡字第 2032 號刑事判決的法律見解可以說明嗎？,JUDGMENT
犯之一 妨害性隱私及不實性影像罪可以易科罰金嗎？求解,LEGAL
判決書裡「假釋」是什麼意思？,JUDGMENT
球場打球被故意肘擊受傷，這觸犯哪一條法律？感謝解答,LEGAL
我被誣賴偷東西，這樣是妨害性自主罪嗎？,LEGAL
犯妨害投票罪可以易科罰金嗎？,LEGAL
我被詐騙集團騙了三十萬，我想知道相關法律規定，還有實際案例的結果？謝謝,MIXED
請問被依第328條移送會怎麼樣？,LEGAL
第339-3條規定的內容，加上實際裁判的運用，一起說明,MIXED
妨害投票罪和解之後還會被起訴嗎？,LEGAL
急，我撿到手機拿去賣了，這樣算犯罪嗎？,LEGAL
醫生開刀開錯位置，這觸犯哪一條法律？,LEGAL
想問一下，臺灣士林地方法院 115 年度訴字第 191 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
聲請具保停止羈押適用什麼法條？從裁判看法院的標準是什麼？拜託了,MIXED
急，臺灣高等法院 臺中分院 115 年度聲字第 1086 號刑事裁定用了哪些條文？那些條文在規範什麼？,MIXED
想請問各位，同事偷看我的手機訊息，這樣算犯罪嗎？謝謝,LEGAL
我檢舉公司逃漏稅被解僱，對方會有什麼刑責？,LEGAL
臺灣士林地方法院 115 年度訴字第 634 號刑事判決的法律見解可以說明嗎？,JUDGMENT
想問一下，第145條是在講什麼的？,LEGAL
不好意思想請教，臺灣苗栗地方法院 115 年度苗簡字第 811 號刑事判決這篇裁判的結論是？,JUDGMENT
竊盜罪是什麼意思？,LEGAL
我簽了車貸合約才發現利率超高，可以告他嗎？依據哪條？有類似判決參考嗎？,MIXED
最近聲請更定應執行刑的案件都怎麼判？,JUDGMENT
我的機車停在路邊被人騎走，追訴期是多久？,LEGAL
臺灣臺南地方法院 115 年度訴字第 2053 號刑事判決用了哪些條文？那些條文在規範什麼？,MIXED
第152條是在講什麼的？,LEGAL
墮胎罪的法定刑與實際量刑差多少？舉裁判說明,MIXED
有沒有竊盜判很輕的案例？,JUDGMENT
台灣刑法對假釋的處罰重嗎？,LEGAL
幫我找妨害自由相關的判決,JUDGMENT
刑法有公共危險罪這種罪嗎？規定在哪？,LEGAL
不好意思想請教，有沒有違反保護令判很輕的案例？,JUDGMENT
不好意思想請教，偽造度量衡罪告訴期間過了還能告嗎？,LEGAL
網拍賣家收錢不出貨，算搶奪強盜及海盜罪嗎？有沒有判決可以佐證？,MIXED
臺灣桃園地方法院 115 年度桃簡字第 1261 號刑事判決的法律見解可以說明嗎？,JUDGMENT
臺灣士林地方法院 115 年度審簡字第 431 號刑事判決判了什麼？,JUDGMENT
妨害電腦使用罪的要件是什麼？臺灣雲林地方法院 115 年度交易字第 122 號刑事判決是這樣認定的嗎？,MIXED
臺灣桃園地方法院 115 年度聲字第 1999 號刑事裁定為什麼會這樣判？,JUDGMENT
請問這個案子歷審結果幫我整理,JUDGMENT
臺灣高等法院 115 年度上訴字第 1456 號刑事裁定這篇裁判的結論是？,JUDGMENT
第192條規定的內容，加上實際裁判的運用，一起說明,MIXED
有個問題想問：我買到事故車但車商沒告知，需要負法律責任嗎？,LEGAL
老闆叫我簽本票才能離職，算妨害秩序罪嗎？有沒有判決可以佐證？,MIXED
我酒後牽機車走路回家被警察攔，這樣算犯罪嗎？,LEGAL
朋友借我的名義開公司，提告需要什麼證據？,LEGAL
幫我看看臺灣臺中地方法院 115 年度審金訴字第 1595 號刑事判決在講什麼,JUDGMENT
請問未成年犯毀棄損壞罪會怎麼處理？,LEGAL
想請問各位，外患罪的法定刑與實際量刑差多少？舉裁判說明？感謝解答,MIXED
想找臺灣橋頭地方法院 115 年度簡字第 1958 號刑事判決的全文,JUDGMENT
同事偷看我的手機訊息，提告需要什麼證據？,LEGAL
急，懲戒法院懲戒法庭 115 年度清字第 25 號懲戒裁定為什麼會這樣判？感謝解答,JUDGMENT
偽造有價證券罪跟偽造文書印文罪是一樣的嗎？,LEGAL
最近傷害等的案件都怎麼判？,JUDGMENT
解讀一下臺灣宜蘭地方法院 114 年度訴字第 919 號刑事裁定,JUDGMENT
外患罪法條怎麼寫？實務裁判怎麼解釋這條？,MIXED
翻譯一下臺灣高等法院 臺南分院 115 年度聲字第 633 號刑事裁定的主文，看不懂,JUDGMENT
臺灣嘉義地方法院 115 年度金訴字第 105 號刑事判決的法律見解可以說明嗎？,JUDGMENT
之一 妨害性隱私及不實性影像罪初犯會被關嗎？,LEGAL
假釋的要件是什麼？臺灣臺北地方法院 115 年度聲字第 1734 號刑事裁定是這樣認定的嗎？,MIXED
急，我的照片被拿去做迷因圖，法律規定和法院實務見解都幫我查,MIXED
臺灣彰化地方法院有哪些竊盜的案子？謝謝,JUDGMENT
有沒有銀行法判很輕的案例？,JUDGMENT
網拍賣家收錢不出貨，算妨害投票罪嗎？有沒有判決可以佐證？,MIXED
有人冒用我的名義辦門號，算殺人罪嗎？有沒有判決可以佐證？,MIXED
不好意思想請教，室友欠房租跑掉房東要我全付，可以要求賠償嗎？依據是什麼？,LEGAL
我酒後牽機車走路回家被警察攔，可以要求賠償嗎？依據是什麼？,LEGAL
妨害秩序罪的罰金大概多少？感謝解答,LEGAL
麻煩解答：我被詐騙集團騙了三十萬，法律規定和法院實務見解都幫我查,MIXED
室友欠房租跑掉房東要我全付，算公共危險罪嗎？有沒有判決可以佐證？,MIXED
臺灣桃園地方法院 115 年度聲保字第 306 號刑事裁定判決重點整理,JUDGMENT
這個案子歷審結果幫我整理？謝謝,JUDGMENT
臺灣苗栗地方法院 115 年度苗交簡字第 379 號刑事判決判了什麼？,JUDGMENT
我撿到手機拿去賣了，法律上我有什麼權利？求解,LEGAL
有沒有洗錢防制法判很輕的案例？,JUDGMENT
臺灣基隆地方法院審理假釋中付保護管束的裁判找得到嗎？感謝解答,JUDGMENT
翻譯一下臺灣臺南地方法院 115 年度聲字第 962 號刑事裁定的主文，看不懂,JUDGMENT
有個問題想問：判決書裡「累犯」是什麼意思？,JUDGMENT
臺灣桃園地方法院 115 年度壢簡字第 556 號刑事裁定這篇裁判的結論是？,JUDGMENT
想找臺灣臺中地方法院 115 年度聲字第 1637 號刑事裁定的全文,JUDGMENT
想請問各位，臺灣士林地方法院 115 年度審簡字第 634 號刑事裁定判了什麼？,JUDGMENT
請問第161條規定的內容，加上實際裁判的運用，一起說明,MIXED
臺灣花蓮地方法院 114 年度花簡字第 238 號刑事裁定被告最後有罪嗎？謝謝,JUDGMENT
第344-1條和第189-2條要怎麼分？拜託了,LEGAL
第26條規定的內容，加上實際裁判的運用，一起說明,MIXED
數罪併罰跟之一 藐視國會罪是一樣的嗎？,LEGAL
刑法有偽造有價證券罪這種罪嗎？規定在哪？,LEGAL
未成年犯瀆職罪會怎麼處理？感謝解答,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 498 號刑事判決為什麼會這樣判？,JUDGMENT
聲請發還扣押物一般法院判下來大概多重？,JUDGMENT
我被誣賴偷東西，報警有用嗎？警察會怎麼處理？求解,LEGAL
