text,label
臺灣新北地方法院 115 年度金訴字第 976 號刑事裁定最後法院是怎麼處理的？,JUDGMENT
從臺灣臺南地方法院 115 年度交易字第 445 號刑事判決來看，時效在實務上的認定標準是什麼？,MIXED
妨害性自主罪要成立需要符合哪些條件？,LEGAL
我想知道臺灣臺南地方法院 115 年度簡字第 3709 號刑事判決這個案子的來龍去脈,JUDGMENT
以臺灣高等法院 115 年度聲保字第 1218 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
何謂外國專業人員？,LEGAL
給我幾件聲請發還扣押物的裁判當參考資料,JUDGMENT
墮胎罪的法定要件是什麼？可以搭配臺灣高等法院 臺中分院 115 年度聲字第 1116 號刑事裁定講解嗎？,MIXED
被依第319-5條起訴的話，辯護上有哪些法定抗辯？,LEGAL
能不能講解一下臺灣臺南地方法院 115 年度簡字第 3077 號刑事判決的內容？,JUDGMENT
第82條的條文和臺灣高等法院 115 年度聲保字第 1210 號刑事裁定的適用情形，兩個一起說明,MIXED
第112條跟第209條條文內容差在哪裡？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 972 號刑事判決的當事人主張了什麼？,JUDGMENT
如果涉及請求侵權行為損害賠償，法條依據是什麼？之前的裁判怎麼判的？,MIXED
第231-1條裡的但書是什麼意思？,LEGAL
查一下跟聲請撤銷緩刑有關的裁判給我,JUDGMENT
之二 易刑的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
台灣刑法下，一般動產被竊取的情況可能被歸類為什麼罪名？,LEGAL
損害賠償案件被駁回的裁判多不多？,JUDGMENT
偽造貨幣罪的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
什麼是追訴權時效？,LEGAL
臺灣嘉義地方法院 115 年度嘉簡字第 993 號刑事判決的裁定理由幫我整理一下,JUDGMENT
想了解第210條的規定內容，還有實際裁判中法院怎麼認定,MIXED
補習班安排外國人先予試用、試教或從事臨時性演說、示範教學及指導等行為，是否須申請許可？,LEGAL
聲請定其應執行刑這種案子以前有判過的先例嗎？,JUDGMENT
公共危險罪的法定要件是什麼？可以搭配臺灣士林地方法院 115 年度審簡字第 916 號刑事判決講解嗎？,MIXED
如果一位員工因性別被不平等對待，例如薪資、晉升機會等，他們應該向哪個機構求助？,LEGAL
臺灣高等法院 臺中分院 115 年度上訴字第 771 號刑事裁定最後法院是怎麼處理的？,JUDGMENT
從臺灣新竹地方法院 114 年度原易字第 65 號刑事判決來看，妨害自由罪在實務上的認定標準是什麼？,MIXED
第26條在規範什麼行為？,LEGAL
臺灣高等法院 臺南分院 115 年度聲字第 681 號刑事裁定裡法官考量了哪些因素？,JUDGMENT
想了解第78-2條的規定內容，還有實際裁判中法院怎麼認定,MIXED
第189-2條有規定未遂要處罰嗎？,LEGAL
臺灣新竹地方法院 115 年度訴字第 955 號刑事裁定是關於什麼的案件？,JUDGMENT
數罪併罰的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
企業最重可以被處以多少罰金，若違反正常工作時間規定?,LEGAL
把臺灣新北地方法院 114 年度審易字第 3605 號刑事裁定的重點列出來給我,JUDGMENT
刑事責任的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
當犯罪行為在客觀上足以引起一般同情時，法官可依據什麼規定進行量刑？,LEGAL
臺灣南投地方法院 115 年度投交簡字第 247 號刑事判決裡法官考量了哪些因素？,JUDGMENT
毒品危害防制條例會用到的法條和相關裁判都幫我整理,MIXED
聲請提審得裁定駁回之事例為何？,LEGAL
臺灣臺中地方法院 115 年度易緝字第 95 號刑事判決有沒有被上訴或抗告？,JUDGMENT
如果涉及山坡地保育利用條例，法條依據是什麼？之前的裁判怎麼判的？,MIXED
第164條有規定未遂要處罰嗎？,LEGAL
臺灣屏東地方法院 115 年度交簡字第 852 號刑事判決裡法官考量了哪些因素？,JUDGMENT
第33條的條文和臺灣高等法院 臺中分院 115 年度抗字第 491 號刑事裁定的適用情形，兩個一起說明,MIXED
第311條裡的但書是什麼意思？,LEGAL
臺灣屏東地方法院對詐欺案件一般都怎麼處理？,JUDGMENT
以臺灣臺南地方法院 115 年度易字第 947 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
第226-1條修法前後的差異是什麼？,LEGAL
臺灣臺北地方法院 115 年度單禁沒字第 394 號刑事裁定有沒有被上訴或抗告？,JUDGMENT
法律上之一 妨害性隱私及不實性影像罪怎麼規定？實際案件裡法院見解一致嗎？,MIXED
第38條在規範什麼行為？,LEGAL
臺灣嘉義地方法院對違反毒品危害防制條例案件一般都怎麼處理？,JUDGMENT
如果涉及違反毒品危害防制條例，法條依據是什麼？之前的裁判怎麼判的？,MIXED
外籍移工在臺工作期間懷孕生子，小孩之生父(移工之配偶)亦為外籍移工，其子是否能依親父親辦理居留？,LEGAL
福建金門地方法院 115 年度聲字第 73 號刑事裁定有沒有被上訴或抗告？,JUDGMENT
如果涉及加重詐欺等，法條依據是什麼？之前的裁判怎麼判的？,MIXED
若土地的增值稅率超過原地價多少百分比，需要徵收增值稅百分之八十?,LEGAL
臺灣嘉義地方法院 115 年度聲字第 686 號刑事裁定的當事人主張了什麼？,JUDGMENT
妨害秩序罪的法定要件是什麼？可以搭配臺灣高等法院 115 年度聲字第 1751 號刑事裁定講解嗎？,MIXED
若有人竊取機車上的物品，可能面臨的最高刑罰是什麼？,LEGAL
臺灣臺南地方法院 115 年度簡字第 3303 號刑事判決有沒有被上訴或抗告？,JUDGMENT
法例的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
初次觸犯刑事責任有機會緩刑嗎？法律上的條件是？,LEGAL
臺灣屏東地方法院 115 年度交簡字第 866 號刑事判決裡法官考量了哪些因素？,JUDGMENT
以臺灣高等法院 高雄分院 115 年度聲再字第 73 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
一般人常誤解假釋的地方是什麼？,LEGAL
妨害自由等案件被駁回的裁判多不多？,JUDGMENT
想了解第173條的規定內容，還有實際裁判中法院怎麼認定,MIXED
如果一家公司被發現有超時加班的情況，該如何被處理?,LEGAL
把臺灣臺南地方法院 115 年度簡字第 3303 號刑事判決的重點列出來給我,JUDGMENT
第339-4條的條文和臺灣士林地方法院 115 年度單禁沒字第 225 號刑事裁定的適用情形，兩個一起說明,MIXED
外籍配偶離婚後，要如何取得身分證？,LEGAL
臺灣苗栗地方法院 115 年度苗交簡字第 307 號刑事判決裡法官考量了哪些因素？,JUDGMENT
外患罪的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
若意圖侮辱中華民國，以何種方式損壞或除去國旗，將面臨什麼刑罰？,LEGAL
臺灣屏東地方法院 115 年度原簡字第 36 號刑事判決的當事人主張了什麼？,JUDGMENT
從臺灣高等法院 臺中分院 115 年度金簡易字第 56 號民事判決來看，妨害公務罪在實務上的認定標準是什麼？,MIXED
保證金在什麼情況下會被沒入？,LEGAL
近期違反森林法的裁判趨勢是什麼？,JUDGMENT
解釋第262條，並且找出有引用這條的裁判,MIXED
妨害婚姻及家庭罪的既遂與未遂怎麼區分？,LEGAL
聲請定其應執行刑案件被駁回的裁判多不多？,JUDGMENT
以臺灣苗栗地方法院 115 年度訴字第 258 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
補習班聘僱之外國語文教師每週教學時數規定？,LEGAL
臺灣臺南地方法院 115 年度附民字第 1285 號刑事判決的裁定理由幫我整理一下,JUDGMENT
如果涉及聲請撤銷緩刑，法條依據是什麼？之前的裁判怎麼判的？,MIXED
賭博罪的既遂與未遂怎麼區分？,LEGAL
過失傷害案件被駁回的裁判多不多？,JUDGMENT
以臺灣臺南地方法院 115 年度簡字第 3709 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
犯了瀆職罪最重會被判多久？,LEGAL
近期殺人未遂等的裁判趨勢是什麼？,JUDGMENT
以臺灣臺南地方法院 114 年度訴字第 2712 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
如果違反第65條，會面臨什麼後果？,LEGAL
臺灣高雄地方法院 115 年度聲字第 1350 號刑事裁定是關於什麼的案件？,JUDGMENT
瀆職罪的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
哪些國籍的外國人可在我國購買住宅用不動產,LEGAL
臺灣高等法院對聲請定其應執行刑案件一般都怎麼處理？,JUDGMENT
從臺灣高等法院 臺中分院 115 年度上易字第 358 號刑事判決來看，之一 妨害司法公正罪在實務上的認定標準是什麼？,MIXED
若車主將車輛借給他人使用後發現遭到違規記點，應該如何進行轉歸責？,LEGAL
臺灣臺南地方法院最近處理公共危險案件的裁判有哪些？,JUDGMENT
想了解第198條的規定內容，還有實際裁判中法院怎麼認定,MIXED
如果違反第352條，會面臨什麼後果？,LEGAL
臺灣高等法院 臺中分院 115 年度抗字第 491 號刑事裁定裡法官考量了哪些因素？,JUDGMENT
以臺灣臺北地方法院 115 年度自字第 37 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
保安處分要成立需要符合哪些條件？,LEGAL
把臺灣臺南地方法院 115 年度簡字第 3709 號刑事判決的重點列出來給我,JUDGMENT
妨害秘密罪的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
一般人常誤解瀆職罪的地方是什麼？,LEGAL
臺灣臺南地方法院 115 年度附民字第 1434 號刑事判決的裁定理由幫我整理一下,JUDGMENT
侵權行為損害賠償會用到的法條和相關裁判都幫我整理,MIXED
外國人如何申請停留延期？,LEGAL
臺灣臺北地方法院對聲請單獨宣告沒收違禁物案件一般都怎麼處理？,JUDGMENT
以臺灣士林地方法院 115 年度訴字第 191 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
時效的既遂與未遂怎麼區分？,LEGAL
臺灣士林地方法院 115 年度訴字第 573 號刑事判決的當事人主張了什麼？,JUDGMENT
保安處分的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
妨害性自主罪屬於公訴罪還是告訴乃論？,LEGAL
查一下跟公共危險有關的裁判給我,JUDGMENT
如果涉及聲請發還保證金，法條依據是什麼？之前的裁判怎麼判的？,MIXED
若公司未建立性騷擾申訴機制，可能面臨什麼樣的法律後果？,LEGAL
臺灣士林地方法院 115 年度簡上字第 93 號刑事判決的當事人主張了什麼？,JUDGMENT
從臺灣臺南地方法院 115 年度訴字第 1392 號刑事判決來看，刑事責任在實務上的認定標準是什麼？,MIXED
112年6月21日總統公布修正刑事訴訟法第284條之1，修法後原本第一審行合議審判之案件，應如何處理？,LEGAL
侵占案件被駁回的裁判多不多？,JUDGMENT
假釋中交付保護管束會用到的法條和相關裁判都幫我整理,MIXED
若員工因職業災害死亡，其遺屬應該獲得多少個月的平均工資作為死亡補償？,LEGAL
我想知道臺灣臺南地方法院 115 年度交易字第 815 號刑事判決這個案子的來龍去脈,JUDGMENT
偽造度量衡罪的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
透過訴訟追究被告犯罪的途徑有幾種？,LEGAL
把臺灣彰化地方法院 114 年度訴字第 1182 號刑事裁定的重點列出來給我,JUDGMENT
從臺灣嘉義地方法院 115 年度聲字第 686 號刑事裁定來看，偽造度量衡罪在實務上的認定標準是什麼？,MIXED
如果一名香港人在台灣殺害台灣人，台灣的法律如何處理?,LEGAL
我想知道臺灣臺北地方法院 115 年度審原訴字第 203 號民事裁定這個案子的來龍去脈,JUDGMENT
如果涉及竊盜，法條依據是什麼？之前的裁判怎麼判的？,MIXED
在工作場所，如果發生性別歧視的事件，員工應如何進行申訴？,LEGAL
臺灣臺南地方法院 115 年度交易字第 821 號刑事判決裡法官考量了哪些因素？,JUDGMENT
違反入出國及移民法的構成要件與量刑實務，兩方面都想知道,MIXED
被依第44條起訴的話，辯護上有哪些法定抗辯？,LEGAL
損害賠償等案件被駁回的裁判多不多？,JUDGMENT
侵占的構成要件與量刑實務，兩方面都想知道,MIXED
初次觸犯偽造有價證券罪有機會緩刑嗎？法律上的條件是？,LEGAL
能不能講解一下臺灣臺南地方法院 115 年度簡字第 3709 號刑事判決的內容？,JUDGMENT
外患罪的法定要件是什麼？可以搭配臺灣士林地方法院 115 年度訴字第 451 號刑事判決講解嗎？,MIXED
被判處有期徒刑以上之刑後，在確定判決的多長時間內，假釋將會被撤銷？,LEGAL
把臺灣苗栗地方法院 115 年度撤緩字第 21 號刑事裁定的重點列出來給我,JUDGMENT
公共危險罪的法定要件是什麼？可以搭配臺灣高等法院 115 年度聲字第 1610 號刑事裁定講解嗎？,MIXED
第289條修法前後的差異是什麼？,LEGAL
臺灣南投地方法院 115 年度埔交簡字第 100 號刑事判決是關於什麼的案件？,JUDGMENT
想了解第292條的規定內容，還有實際裁判中法院怎麼認定,MIXED
非自然人之租用人如果發生違規，對於租用人的處罰會是如何？,LEGAL
給我幾件違反毒品危害防制條例的裁判當參考資料,JUDGMENT
以臺灣高等法院 115 年度聲字第 2410 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
初次觸犯搶奪強盜及海盜罪有機會緩刑嗎？法律上的條件是？,LEGAL
給我幾件聲請定其應執行刑的裁判當參考資料,JUDGMENT
以臺灣新竹地方法院 115 年度竹簡字第 430 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
被依第122條起訴的話，辯護上有哪些法定抗辯？,LEGAL
我想知道臺灣臺中地方法院 115 年度聲字第 2767 號刑事裁定這個案子的來龍去脈,JUDGMENT
以臺灣屏東地方法院 115 年度訴字第 307 號民事判決為案例，拆解它適用的法條和法院的論理,MIXED
第342條在規範什麼行為？,LEGAL
我想知道臺灣彰化地方法院 114 年度訴字第 1182 號刑事裁定這個案子的來龍去脈,JUDGMENT
以臺灣南投地方法院 115 年度投交簡字第 254 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
外國人得直接向土地所在地地政事務所申請購買哪些用途土地？,LEGAL
臺灣臺南地方法院 115 年度簡字第 3077 號刑事判決的當事人主張了什麼？,JUDGMENT
保安處分的法定要件是什麼？可以搭配臺灣臺中地方法院 115 年度聲字第 2767 號刑事裁定講解嗎？,MIXED
外國人(含外籍配偶)依「禁止外國人入國作業規定」如何申請不予禁止入國？,LEGAL
臺灣南投地方法院 115 年度聲保字第 57 號刑事裁定是關於什麼的案件？,JUDGMENT
毀損的構成要件與量刑實務，兩方面都想知道,MIXED
搶奪強盜及海盜罪的既遂與未遂怎麼區分？,LEGAL
臺灣新竹地方法院 115 年度竹簡字第 259 號民事裁定裡法官考量了哪些因素？,JUDGMENT
第100條的條文和臺灣屏東地方法院 115 年度交簡字第 862 號刑事判決的適用情形，兩個一起說明,MIXED
根據台灣的勞動法規，加班費的計算方式應如何進行？,LEGAL
臺灣臺南地方法院 115 年度附民字第 1446 號刑事判決有沒有被上訴或抗告？,JUDGMENT
第67條的條文和臺灣臺南地方法院 115 年度簡字第 2942 號刑事判決的適用情形，兩個一起說明,MIXED
初次觸犯瀆職罪有機會緩刑嗎？法律上的條件是？,LEGAL
臺灣臺南地方法院最近處理詐欺等案件的裁判有哪些？,JUDGMENT
聲請定其應執行刑會用到的法條和相關裁判都幫我整理,MIXED
加班費計算錯誤，勞工可以向哪個單位提出申訴？,LEGAL
臺灣南投地方法院 114 年度金訴字第 813 號刑事裁定最後法院是怎麼處理的？,JUDGMENT
公共危險等會用到的法條和相關裁判都幫我整理,MIXED
如果違反第296-1條，會面臨什麼後果？,LEGAL
我想知道臺灣高雄地方法院 115 年度簡字第 1437 號刑事裁定這個案子的來龍去脈,JUDGMENT
解釋第335條，並且找出有引用這條的裁判,MIXED
第75條跟第120條條文內容差在哪裡？,LEGAL
我想知道臺灣高等法院 臺中分院 115 年度上訴字第 352 號刑事裁定這個案子的來龍去脈,JUDGMENT
解釋第183條，並且找出有引用這條的裁判,MIXED
若企業因未妥善處理導致火災擴大，依法應負何種責任?,LEGAL
臺灣屏東地方法院對違反家庭暴力防治法案件一般都怎麼處理？,JUDGMENT
想了解第137條的規定內容，還有實際裁判中法院怎麼認定,MIXED
若因故意傷害他人導致對方受到重傷，加害者依法最高可被判處多少年的有期徒刑？,LEGAL
臺灣士林地方法院 115 年度易字第 398 號刑事判決有沒有被上訴或抗告？,JUDGMENT
正犯與共犯的法定要件是什麼？可以搭配臺灣苗栗地方法院 115 年度苗簡字第 811 號刑事判決講解嗎？,MIXED
未經他人同意製作、散布性影像的行為，依據台灣法律最高可被判處多少年的有期徒刑？,LEGAL
臺灣彰化地方法院對違反貪污治罪條例等案件一般都怎麼處理？,JUDGMENT
妨害自由等通常適用哪幾條法律？法院過去都怎麼處理這種案件？,MIXED
第135條裡的但書是什麼意思？,LEGAL
臺灣高等法院 臺中分院 115 年度原上易字第 16 號刑事裁定的當事人主張了什麼？,JUDGMENT
解釋第261條，並且找出有引用這條的裁判,MIXED
前經紀公司董事被涉嫌盜用公款，其中包含藝人的薪水，藝人可以如何依法追回欠薪以及可能的賠償？,LEGAL
我想知道臺灣南投地方法院 115 年度投交簡字第 250 號刑事判決這個案子的來龍去脈,JUDGMENT
妨害自由通常適用哪幾條法律？法院過去都怎麼處理這種案件？,MIXED
依第248條，檢察官需要證明哪些事情？,LEGAL
臺灣屏東地方法院最近處理公共危險案件的裁判有哪些？,JUDGMENT
解釋第244條，並且找出有引用這條的裁判,MIXED
駕駛人在道路上有哪些危險駕駛行為會被調高罰款？,LEGAL
聲請再審這種案子以前有判過的先例嗎？,JUDGMENT
法律上保安處分怎麼規定？實際案件裡法院見解一致嗎？,MIXED
犯了法例最重會被判多久？,LEGAL
臺灣臺北地方法院 115 年度審簡字第 1744 號刑事判決有沒有被上訴或抗告？,JUDGMENT
毀棄損壞罪的法定要件是什麼？可以搭配臺灣士林地方法院 115 年度簡上字第 93 號刑事判決講解嗎？,MIXED
若公民洩漏國防祕密給外國或其派遣之人，可能被判處的最低有期徒刑是多久?,LEGAL
臺灣南投地方法院 115 年度投交簡字第 254 號刑事判決的當事人主張了什麼？,JUDGMENT
從臺灣南投地方法院 115 年度投交簡字第 255 號刑事判決來看，瀆職罪在實務上的認定標準是什麼？,MIXED
竊盜罪的最高處罰是什麼？,LEGAL
臺灣高等法院 高雄分院 115 年度上訴字第 1123 號刑事裁定裡法官考量了哪些因素？,JUDGMENT
從臺灣臺南地方法院 115 年度易字第 42 號刑事判決來看，時效在實務上的認定標準是什麼？,MIXED
第124條修法前後的差異是什麼？,LEGAL
我想知道臺灣嘉義地方法院 115 年度嘉簡字第 951 號刑事判決這個案子的來龍去脈,JUDGMENT
解釋第25條，並且找出有引用這條的裁判,MIXED
若勞工在今年勞動節連假期間被要求出勤，雇主須按照何種方式計算工資？,LEGAL
加重竊盜案件被駁回的裁判多不多？,JUDGMENT
如果涉及定應執行刑，法條依據是什麼？之前的裁判怎麼判的？,MIXED
初次觸犯妨害性自主罪有機會緩刑嗎？法律上的條件是？,LEGAL
臺灣苗栗地方法院 115 年度苗交簡字第 278 號刑事判決是關於什麼的案件？,JUDGMENT
第284條的條文和臺灣屏東地方法院 115 年度簡字第 311 號刑事判決的適用情形，兩個一起說明,MIXED
第257條裡的但書是什麼意思？,LEGAL
肇事逃逸罪等這種案子以前有判過的先例嗎？,JUDGMENT
第53條的條文和臺灣臺北地方法院 115 年度審交易字第 381 號刑事判決的適用情形，兩個一起說明,MIXED
一般人常誤解公共危險罪的地方是什麼？,LEGAL
臺灣高等法院 臺中分院 115 年度聲字第 1084 號刑事裁定的裁定理由幫我整理一下,JUDGMENT
想了解第187條的規定內容，還有實際裁判中法院怎麼認定,MIXED
若疾管署在防疫物資採購中未能即時公開決標資訊，可能違反了哪些程序或原則？,LEGAL
查一下跟違反性侵害犯罪防治法有關的裁判給我,JUDGMENT
從臺灣臺北地方法院 115 年度審原訴字第 204 號民事裁定來看，妨害自由罪在實務上的認定標準是什麼？,MIXED
勞工加班換補休的條款中，勞僱雙方需要遵守什麼條件？,LEGAL
我想知道臺灣臺北地方法院 115 年度單禁沒字第 394 號刑事裁定這個案子的來龍去脈,JUDGMENT
假釋中付保護管束通常適用哪幾條法律？法院過去都怎麼處理這種案件？,MIXED
第152條跟第55條條文內容差在哪裡？,LEGAL
臺灣臺中地方法院 115 年度交簡上字第 64 號刑事判決裡法官考量了哪些因素？,JUDGMENT
法律上妨害農工商罪怎麼規定？實際案件裡法院見解一致嗎？,MIXED
員工因職業災害而喪失勞動能力後，應由雇主給予多少個月的平均工資作為失能補償？,LEGAL
臺灣士林地方法院最近處理聲請法官迴避案件的裁判有哪些？,JUDGMENT
加重詐欺等通常適用哪幾條法律？法院過去都怎麼處理這種案件？,MIXED
刑事責任屬於公訴罪還是告訴乃論？,LEGAL
臺灣臺南地方法院對賭博案件一般都怎麼處理？,JUDGMENT
從臺灣臺北地方法院 115 年度審交易字第 356 號刑事判決來看，數罪併罰在實務上的認定標準是什麼？,MIXED
融資公司進行商業登記需遵守何種法律規範？,LEGAL
能不能講解一下臺灣橋頭地方法院 115 年度聲字第 664 號刑事裁定的內容？,JUDGMENT
從臺灣高等法院 臺中分院 115 年度上訴字第 352 號刑事裁定來看，妨害電腦使用罪在實務上的認定標準是什麼？,MIXED
法院受理提審之聲請，應僅審查逮捕、拘禁之合法性，或應及於其必要性？,LEGAL
侵權行為損害賠償案件被駁回的裁判多不多？,JUDGMENT
如果涉及詐欺，法條依據是什麼？之前的裁判怎麼判的？,MIXED
聲請提審是否以「非法逮捕拘禁」為前提？,LEGAL
臺灣彰化地方法院對竊盜案件一般都怎麼處理？,JUDGMENT
從臺灣苗栗地方法院 115 年度聲保字第 72 號刑事裁定來看，正犯與共犯在實務上的認定標準是什麼？,MIXED
若一個人被判決虐童致死，依照台灣法律，最高可以被判處什麼樣的刑罰？,LEGAL
查一下跟誣告有關的裁判給我,JUDGMENT
傷害罪的法定要件是什麼？可以搭配臺灣臺北地方法院 115 年度簡字第 2226 號刑事判決講解嗎？,MIXED
若勞工在休息日被要求出勤，雇主應依哪種方式計算薪資？,LEGAL
臺灣臺北地方法院最近處理侵權行為損害賠償案件的裁判有哪些？,JUDGMENT
以臺灣臺南地方法院 115 年度簡字第 3704 號刑事判決為案例，拆解它適用的法條和法院的論理,MIXED
員工若在工作場所遭受性騷擾，應如何進行申訴？,LEGAL
臺灣高等法院 115 年度聲保字第 1210 號刑事裁定的裁定理由幫我整理一下,JUDGMENT
第182條的條文和臺灣高雄地方法院 115 年度聲字第 1350 號刑事裁定的適用情形，兩個一起說明,MIXED
未滿18歲的青少年犯下重大刑事犯罪，是否有可能被判處死刑或無期徒刑?,LEGAL
臺灣屏東地方法院 115 年度交簡字第 852 號刑事判決是關於什麼的案件？,JUDGMENT
解釋第124條，並且找出有引用這條的裁判,MIXED
第250條跟第185-2條條文內容差在哪裡？,LEGAL
我想知道臺灣臺北地方法院 114 年度訴字第 744 號刑事裁定這個案子的來龍去脈,JUDGMENT
如果涉及侵權行為損害賠償，法條依據是什麼？之前的裁判怎麼判的？,MIXED
犯了之一 沒收最重會被判多久？,LEGAL
違反商標法這種案子以前有判過的先例嗎？,JUDGMENT
以臺灣高等法院 115 年度聲保字第 1210 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
搶奪強盜及海盜罪要成立需要符合哪些條件？,LEGAL
能不能講解一下臺灣苗栗地方法院 115 年度苗交簡字第 307 號刑事判決的內容？,JUDGMENT
想了解第116條的規定內容，還有實際裁判中法院怎麼認定,MIXED
若一人因為他人教唆而犯罪，教唆者可能面臨什麼法律責任?,LEGAL
把臺灣臺北地方法院 115 年度審原重訴字第 34 號民事裁定的重點列出來給我,JUDGMENT
第312條的條文和臺灣臺南地方法院 115 年度交簡字第 2101 號刑事判決的適用情形，兩個一起說明,MIXED
一名犯罪嫌疑人自香港逃回台灣後，台灣政府如何追究其刑事責任?,LEGAL
臺灣高等法院最近處理違反槍砲彈藥刀械管制條例等案件的裁判有哪些？,JUDGMENT
之一 沒收的規定和司法實務的認定有沒有落差？舉裁判為例,MIXED
辦理外僑居留證需要幾個工作天？,LEGAL
臺灣苗栗地方法院 115 年度苗交簡字第 379 號刑事判決裡法官考量了哪些因素？,JUDGMENT
解釋第40-2條，並且找出有引用這條的裁判,MIXED
法例的既遂與未遂怎麼區分？,LEGAL
給我幾件侵權行為損害賠償的裁判當參考資料,JUDGMENT
從臺灣彰化地方法院 115 年度簡字第 2171 號刑事判決來看，法例在實務上的認定標準是什麼？,MIXED
在例假日出勤的勞工，除了加倍發給工資外，還應得到什麼補償？,LEGAL
臺灣臺南地方法院 115 年度簡字第 3704 號刑事判決的當事人主張了什麼？,JUDGMENT
第99條的條文和臺灣南投地方法院 115 年度投交簡字第 254 號刑事判決的適用情形，兩個一起說明,MIXED
第73條跟第165條條文內容差在哪裡？,LEGAL
近期公共危險等的裁判趨勢是什麼？,JUDGMENT
從臺灣嘉義地方法院 115 年度嘉簡字第 951 號刑事判決來看，時效在實務上的認定標準是什麼？,MIXED
依第315-1條，檢察官需要證明哪些事情？,LEGAL
臺灣臺南地方法院 115 年度簡字第 3715 號刑事判決是關於什麼的案件？,JUDGMENT
法律上鴉片罪怎麼規定？實際案件裡法院見解一致嗎？,MIXED
若勞工在勞動節因天災、事變或突發事件被要求上班，雇主應如何處理薪資以及補假？,LEGAL
臺灣高等法院 115 年度聲保字第 1210 號刑事裁定有沒有被上訴或抗告？,JUDGMENT
法律上妨害秘密罪怎麼規定？實際案件裡法院見解一致嗎？,MIXED
公共危險罪有沒有加重或減輕的規定？,LEGAL
臺灣高等法院 臺中分院 115 年度上易字第 358 號刑事判決最後法院是怎麼處理的？,JUDGMENT
想了解第162條的規定內容，還有實際裁判中法院怎麼認定,MIXED
現役軍人戰時洩漏國軍祕密，其刑罰最重可能達到什麼程度?,LEGAL
查一下跟過失傷害有關的裁判給我,JUDGMENT
第89條的條文和臺灣士林地方法院 115 年度聲字第 1042 號刑事裁定的適用情形，兩個一起說明,MIXED
一般人常誤解刑事責任的地方是什麼？,LEGAL
臺灣彰化地方法院對加重詐欺等案件一般都怎麼處理？,JUDGMENT
洗錢防制法等的構成要件與量刑實務，兩方面都想知道,MIXED
第206條跟第100條條文內容差在哪裡？,LEGAL
臺灣屏東地方法院 115 年度交簡字第 855 號刑事判決的當事人主張了什麼？,JUDGMENT
妨害秩序罪的法定要件是什麼？可以搭配臺灣南投地方法院 115 年度投交簡字第 255 號刑事判決講解嗎？,MIXED
犯了妨害自由罪最重會被判多久？,LEGAL
臺灣屏東地方法院 115 年度交簡字第 839 號刑事判決最後法院是怎麼處理的？,JUDGMENT
時效的法定要件是什麼？可以搭配臺灣高等法院 115 年度聲保字第 1213 號刑事裁定講解嗎？,MIXED
一般人常誤解妨害公務罪的地方是什麼？,LEGAL
臺灣士林地方法院 115 年度重訴字第 1 號刑事判決的當事人主張了什麼？,JUDGMENT
外患罪的法定要件是什麼？可以搭配臺灣臺中地方法院 115 年度聲字第 2767 號刑事裁定講解嗎？,MIXED
在買賣契約中，如果未達成共同意願而發生糾紛，該如何通過法律程序處理？,LEGAL
臺灣士林地方法院最近處理詐欺等案件的裁判有哪些？,JUDGMENT
以臺灣高等法院 臺中分院 115 年度上訴字第 771 號刑事裁定為案例，拆解它適用的法條和法院的論理,MIXED
在台灣，公共安全事故中，如果是過失致人重傷，根據修正案，將可處以最高多少年的有期徒刑？,LEGAL
能不能講解一下臺灣臺北地方法院 115 年度審簡字第 1744 號刑事判決的內容？,JUDGMENT
如果涉及損害賠償，法條依據是什麼？之前的裁判怎麼判的？,MIXED
偽造新台幣的最重刑罰是什麼？,LEGAL
我想知道臺灣新北地方法院 114 年度審易字第 3851 號刑事裁定這個案子的來龍去脈,JUDGMENT
違反洗錢防制法等通常適用哪幾條法律？法院過去都怎麼處理這種案件？,MIXED
香港、澳門居民以網際網路申請臨時入境停留者，倘若因特殊情形需要，可否延長在臺停留時間?,LEGAL
把臺灣屏東地方法院 115 年度交簡字第 839 號刑事判決的重點列出來給我,JUDGMENT
